timestamp,symbol,side,price,quantity,order_id,api_response,pnl,signal_reason,strategy_state
2026-03-18T10:32:50.660173,BTC/USD,HOLD,74145.12,0,,,,SVM prediction based on SMA features,"{'sma3': 74313.05333333333, 'sma10': 71701.034, 'momentum': 0.003189988385774198}"
2026-03-18T10:32:52.760781,BTC/USD,HOLD,74145.12,0,,,,SVM prediction based on SMA features,"{'sma3': 74313.05, 'sma10': 71701.033, 'momentum': 0.0031898530849136667}"
2026-03-18T10:33:00.897990,BTC/USD,HOLD,74139.16,0,,,,SVM prediction based on SMA features,"{'sma3': 74311.06333333334, 'sma10': 71700.437, 'momentum': 0.003109213772112259}"
2026-03-18T10:33:03.011152,BTC/USD,HOLD,74139.15,0,,,,SVM prediction based on SMA features,"{'sma3': 74311.06, 'sma10': 71700.436, 'momentum': 0.0031090784712517277}"
2026-03-18T10:33:11.147463,BTC/USD,HOLD,74149.21,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.40999999999, 'sma10': 71701.44099999999, 'momentum': 0.003245055835959025}"
2026-03-18T10:33:13.275281,BTC/USD,HOLD,74149.21,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.41333333333, 'sma10': 71701.442, 'momentum': 0.003245191136819556}"
2026-03-18T10:33:21.383098,BTC/USD,HOLD,74156.44,0,,,,SVM prediction based on SMA features,"{'sma3': 74316.82333333333, 'sma10': 71702.165, 'momentum': 0.0033430136588924833}"
2026-03-18T10:33:23.522819,BTC/USD,HOLD,74156.43,0,,,,SVM prediction based on SMA features,"{'sma3': 74316.25, 'sma10': 71701.99299999999, 'momentum': 0.0033197419109027675}"
2026-03-18T10:33:31.626803,BTC/USD,HOLD,74150.5,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.84333333334, 'sma10': 71701.571, 'momentum': 0.0032626449478117443}"
2026-03-18T10:33:33.732666,BTC/USD,HOLD,74150.49,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.84000000001, 'sma10': 71701.56999999999, 'momentum': 0.00326250964695141}"
2026-03-18T10:33:41.864448,BTC/USD,HOLD,74150.49,0,,,,SVM prediction based on SMA features,"{'sma3': 74314.84000000001, 'sma10': 71701.56999999999, 'momentum': 0.00326250964695141}"
2026-03-18T10:33:43.995542,BTC/USD,HOLD,74134.93,0,,,,SVM prediction based on SMA features,"{'sma3': 74309.65333333334, 'sma10': 71700.014, 'momentum': 0.003051981508160704}"
2026-03-18T10:33:54.232020,BTC/USD,HOLD,74142.21,0,,,,SVM prediction based on SMA features,"{'sma3': 74312.08, 'sma10': 71700.742, 'momentum': 0.003150480534535894}"
2026-03-18T11:01:08.670240,BTC/USD,HOLD,73916.0,0,,,,SVM prediction based on SMA features,"{'sma3': 74238.56333333334, 'sma10': 71678.687, 'momentum': 0.00016642005829847412, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:01:18.920256,BTC/USD,HOLD,73922.09,0,,,,SVM prediction based on SMA features,"{'sma3': 74238.70666666667, 'sma10': 71678.73, 'momentum': 0.00017223799529580457, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:01:29.206284,BTC/USD,HOLD,73927.96,0,,,,SVM prediction based on SMA features,"{'sma3': 74240.66333333333, 'sma10': 71679.317, 'momentum': 0.0002516596003538093, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:01:39.500732,BTC/USD,HOLD,73934.23,0,,,,SVM prediction based on SMA features,"{'sma3': 74242.75, 'sma10': 71679.943, 'momentum': 0.00033635793896741334, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:01:49.737659,BTC/USD,HOLD,73947.53,0,,,,SVM prediction based on SMA features,"{'sma3': 74247.19, 'sma10': 71681.275, 'momentum': 0.0005165786850270793, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:02:00.012736,BTC/USD,HOLD,73941.35,0,,,,SVM prediction based on SMA features,"{'sma3': 74245.12666666666, 'sma10': 71680.65599999999, 'momentum': 0.0004328274524364064, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:02:10.280138,BTC/USD,HOLD,73941.35,0,,,,SVM prediction based on SMA features,"{'sma3': 74245.12666666666, 'sma10': 71680.65599999999, 'momentum': 0.0004328274524364064, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:02:20.541039,BTC/USD,HOLD,73949.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74247.95333333332, 'sma10': 71681.50399999999, 'momentum': 0.0005475625820599876, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:02:30.807455,BTC/USD,HOLD,73949.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74247.95333333332, 'sma10': 71681.50399999999, 'momentum': 0.0005475625820599876, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:02:41.064970,BTC/USD,HOLD,73949.82,0,,,,SVM prediction based on SMA features,"{'sma3': 74247.95, 'sma10': 71681.503, 'momentum': 0.0005474272811996533, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:02:51.370841,BTC/USD,HOLD,73949.83,0,,,,SVM prediction based on SMA features,"{'sma3': 74247.95333333332, 'sma10': 71681.50399999999, 'momentum': 0.0005475625820599876, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:03:01.631145,BTC/USD,HOLD,73870.01,0,,,,SVM prediction based on SMA features,"{'sma3': 74218.58666666667, 'sma10': 71672.69399999999, 'momentum': -0.0006444379981101805, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:03:11.885921,BTC/USD,HOLD,73810.22,0,,,,SVM prediction based on SMA features,"{'sma3': 74203.54, 'sma10': 71668.18, 'momentum': -0.0012551860819793876, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
2026-03-18T11:03:22.170382,BTC/USD,HOLD,73855.57,0,,,,SVM prediction based on SMA features,"{'sma3': 74216.53666666667, 'sma10': 71672.079, 'momentum': -0.0007276480272593192, 'entry': 0.0, 'sl': 0.0, 'tp': 0.0, 'pos': 0.0}"
